訂票代碼,客戶證號,訂單狀態,乘車日期,訂票張數,起站,迄站
0091841,A136027050,網路付款未取票,2018/04/07,1,1040,1000
0091554,G246777163,網路付款未取票,2018/04/09,3,5050,3390
0091555,M218998469,網路付款未取票,2018/04/08,2,5050,1160
0091556,F114658574,網路付款未取票,2018/04/09,3,1020,6050
0091557,F236060436,網路付款未取票,2018/04/07,1,1040,1000
0091558,K144918792,網路付款未取票,2018/04/09,3,5050,3390
0091559,N193922815,網路付款未取票,2018/04/07,1,5050,4120
0091560,G200132355,網路付款未取票,2018/04/08,2,1020,6220
0091561,B109912227,網路付款未取票,2018/04/08,2,1040,6110
0091562,P121457520,網路付款未取票,2018/04/07,1,5050,4440
0091563,V205338091,網路付款未取票,2018/04/07,1,5050,4120
0091564,M150849058,網路付款未取票,2018/04/09,3,1020,6050
0091565,T187780824,網路付款未取票,2018/04/08,2,1040,6110
0091566,P115392910,網路付款未取票,2018/04/07,1,5050,4440
0091567,U180571999,網路付款未取票,2018/04/09,3,5050,7160
0091568,Z247058920,網路付款未取票,2018/04/09,3,1020,6050
0091569,B108493189,網路付款未取票,2018/04/08,2,1040,6110
0091570,N263374045,網路付款未取票,2018/04/08,2,5050,4220
0091571,P158287721,網路付款未取票,2018/04/07,1,5050,4120
0091842,N269371664,網路付款未取票,2018/04/08,2,5050,4220
0091843,M222018581,網路付款未取票,2018/04/09,3,5050,7160
0091844,S154990766,網路付款未取票,2018/04/09,3,1020,6050
0091845,N207245752,網路付款未取票,2018/04/07,1,1040,1000
0091846,Q112489551,網路付款未取票,2018/04/08,2,5050,4220
0091847,J124579047,網路付款未取票,2018/04/08,2,5050,1160
0091848,D244268168,網路付款未取票,2018/04/09,3,1020,6050
0091849,P228638089,網路付款未取票,2018/04/09,3,1040,6000
0091850,G184364775,網路付款未取票,2018/04/09,3,5050,3390
0091851,H137536073,網路付款未取票,2018/04/09,3,5050,7160
0091852,I116875187,網路付款未取票,2018/04/08,2,1020,6220
0091853,H177651399,網路付款未取票,2018/04/08,2,1040,6110
0091854,P121252909,網路付款未取票,2018/04/09,3,5050,3390
0091855,V159429390,網路付款未取票,2018/04/08,2,5050,1160
0091856,O163339028,網路付款未取票,2018/04/07,1,1020,7190
0091857,N247611203,網路付款未取票,2018/04/07,1,1040,1000
0091858,S237750224,網路付款未取票,2018/04/08,2,5050,4220
0091859,B105160003,網路付款未取票,2018/04/08,2,5050,1160
0091572,C162723132,網路付款未取票,2018/04/09,3,1020,6050
0091573,H291526877,網路付款未取票,2018/04/08,2,1040,6110
0091574,Z264268644,網路付款未取票,2018/04/08,2,5050,4220
0091575,S241861570,網路付款未取票,2018/04/07,1,5050,4120
0091576,H155427013,網路付款未取票,2018/04/07,1,1020,7190
0091577,J182502162,網路付款未取票,2018/04/07,1,1040,1000
0091578,D193438909,網路付款未取票,2018/04/08,2,5050,4220
0091579,E115787493,網路付款未取票,2018/04/09,3,5050,7160
0091580,S141020184,網路付款未取票,2018/04/07,1,1020,7190
0091581,B163328970,網路付款未取票,2018/04/09,3,1040,6000
0091582,L250581178,網路付款未取票,2018/04/08,2,5050,4220
0091583,H138350031,網路付款未取票,2018/04/09,3,5050,7160
0091584,V122245995,網路付款未取票,2018/04/09,3,1020,6050
0091585,E286660510,網路付款未取票,2018/04/08,2,1040,6110
0091586,S286823107,網路付款未取票,2018/04/07,1,5050,4440
0091587,P145541430,網路付款未取票,2018/04/08,2,5050,1160
0091588,Z159751818,網路付款未取票,2018/04/07,1,1020,7190
0091589,H269684215,網路付款未取票,2018/04/08,2,1040,6110
0091860,Z190302259,網路付款未取票,2018/04/08,2,1020,6220
0091861,J166255855,網路付款未取票,2018/04/07,1,1040,1000
0091862,Q143236071,網路付款未取票,2018/04/07,1,5050,4440
0091863,M277599273,網路付款未取票,2018/04/07,1,5050,4120
0091864,V217949040,網路付款未取票,2018/04/07,1,1020,7190
0091865,F268262375,網路付款未取票,2018/04/08,2,1040,6110
0091866,U193201219,網路付款未取票,2018/04/09,3,5050,3390
0091867,V141526755,網路付款未取票,2018/04/09,3,5050,7160
0091868,R148262894,網路付款未取票,2018/04/09,3,1020,6050
0091869,I254127342,網路付款未取票,2018/04/08,2,1040,6110
0091870,D104239725,網路付款未取票,2018/04/08,2,5050,4220
0091871,K175801277,網路付款未取票,2018/04/08,2,5050,1160
0091872,Q122117053,網路付款未取票,2018/04/07,1,1020,7190
0091873,L217337229,網路付款未取票,2018/04/09,3,1040,6000
0091874,H195023133,網路付款未取票,2018/04/09,3,5050,3390
0091875,Z270393630,網路付款未取票,2018/04/07,1,5050,4120
0091876,H173683117,網路付款未取票,2018/04/08,2,1020,6220
0091877,N114865548,網路付款未取票,2018/04/09,3,1040,6000
0089824,B198162257,網路付款未取票,2018/04/08,2,1020,6220
0089825,B276801757,網路付款未取票,2018/04/07,1,1040,1000
0089826,K223114465,網路付款未取票,2018/04/08,2,5050,4220
0089827,I166158748,網路付款未取票,2018/04/08,2,5050,1160
0089828,G146054412,網路付款未取票,2018/04/08,2,1020,6220
0089829,F164866446,網路付款未取票,2018/04/09,3,1040,6000
0089830,K193035342,網路付款未取票,2018/04/07,1,5050,4440
0089831,U262381837,網路付款未取票,2018/04/08,2,5050,1160
0089832,C287754171,網路付款未取票,2018/04/07,1,1020,7190
0089833,E134975333,網路付款未取票,2018/04/07,1,1040,1000
0089834,H135192457,網路付款未取票,2018/04/08,2,5050,4220
0089835,V255165333,網路付款未取票,2018/04/08,2,5050,1160
0089836,N290511205,網路付款未取票,2018/04/09,3,1020,6050
0089837,T244506648,網路付款未取票,2018/04/08,2,1040,6110
0089838,T295863647,網路付款未取票,2018/04/09,3,5050,3390
0089839,J237362101,網路付款未取票,2018/04/09,3,5050,7160
0089840,G116726521,網路付款未取票,2018/04/09,3,1020,6050
0089841,K224500134,網路付款未取票,2018/04/08,2,1040,6110
0089915,D158395390,網路付款未取票,2018/04/07,1,5050,4120
0089916,P172471832,網路付款未取票,2018/04/08,2,1020,6220
0089917,P248044805,網路付款未取票,2018/04/09,3,1040,6000
0089918,R216729022,網路付款未取票,2018/04/08,2,5050,4220
0089919,D237509467,網路付款未取票,2018/04/08,2,5050,1160
0089920,D135899500,網路付款未取票,2018/04/07,1,1020,7190
0089921,S112388702,網路付款未取票,2018/04/09,3,1040,6000
0089922,I153929279,網路付款未取票,2018/04/09,3,5050,3390
0089923,G268152302,網路付款未取票,2018/04/09,3,5050,7160
0089924,D128799264,網路付款未取票,2018/04/08,2,1020,6220
0089925,B115767952,網路付款未取票,2018/04/09,3,1040,6000
0089926,P131162083,網路付款未取票,2018/04/08,2,5050,4220
0089927,K210473768,網路付款未取票,2018/04/08,2,5050,1160
0089928,A183778108,網路付款未取票,2018/04/09,3,1020,6050
0089929,H295152364,網路付款未取票,2018/04/07,1,1040,1000
0089930,M174808139,網路付款未取票,2018/04/07,1,5050,4440
0089931,B104941951,網路付款未取票,2018/04/09,3,5050,7160
0089932,P247049048,網路付款未取票,2018/04/08,2,1020,6220
0089536,G127075544,網路付款未取票,2018/04/07,1,1020,7190
0089537,L212413233,網路付款未取票,2018/04/07,1,1040,1000
0089538,G298906176,網路付款未取票,2018/04/09,3,5050,3390
0089539,D177055133,網路付款未取票,2018/04/08,2,5050,1160
0089540,P244479384,網路付款未取票,2018/04/09,3,1020,6050
0089541,V225970639,網路付款未取票,2018/04/08,2,1040,6110
0089542,O243730058,網路付款未取票,2018/04/07,1,5050,4440
0089543,S279267939,網路付款未取票,2018/04/09,3,5050,7160
0089544,A132356809,網路付款未取票,2018/04/07,1,1020,7190
0089545,T215532492,網路付款未取票,2018/04/09,3,1040,6000
0089546,P175618962,網路付款未取票,2018/04/09,3,5050,3390
0089547,J125483326,網路付款未取票,2018/04/08,2,5050,1160
0089548,H115448387,網路付款未取票,2018/04/07,1,1020,7190
0089549,D270449264,網路付款未取票,2018/04/07,1,1040,1000
0089550,U242463187,網路付款未取票,2018/04/07,1,5050,4440
0089551,Q174374739,網路付款未取票,2018/04/09,3,5050,7160
0089552,S277915272,網路付款未取票,2018/04/08,2,1020,6220
0089553,H207443414,網路付款未取票,2018/04/08,2,1040,6110
0089842,D108595920,網路付款未取票,2018/04/09,3,5050,3390
0089933,E287887337,網路付款未取票,2018/04/07,1,1040,1000
0089554,C206286214,網路付款未取票,2018/04/08,2,5050,4220
0089555,Z274621171,網路付款未取票,2018/04/08,2,5050,1160
0089556,S204513239,網路付款未取票,2018/04/07,1,1020,7190
0089557,F150745265,網路付款未取票,2018/04/08,2,1040,6110
0089558,J251246257,網路付款未取票,2018/04/08,2,5050,4220
0089559,T197798249,網路付款未取票,2018/04/09,3,5050,7160
0089560,P114069118,網路付款未取票,2018/04/09,3,1020,6050
0089561,I137841305,網路付款未取票,2018/04/09,3,1040,6000
0089562,H206604646,網路付款未取票,2018/04/08,2,5050,4220
0089563,O122668206,網路付款未取票,2018/04/08,2,5050,1160
0089564,E247700593,網路付款未取票,2018/04/09,3,1020,6050
0089565,Z161367344,網路付款未取票,2018/04/07,1,1040,1000
0089566,V175248260,網路付款未取票,2018/04/09,3,5050,3390
0089567,F243024440,網路付款未取票,2018/04/09,3,5050,7160
0089568,O104681229,網路付款未取票,2018/04/07,1,1020,7190
0089569,O281986269,網路付款未取票,2018/04/08,2,1040,6110
0089570,F287068539,網路付款未取票,2018/04/08,2,5050,4220
0089571,J296435863,網路付款未取票,2018/04/07,1,5050,4120
0089572,J225712217,網路付款未取票,2018/04/09,3,1020,6050
0089573,Z173790595,網路付款未取票,2018/04/08,2,1040,6110
0089574,E184055411,網路付款未取票,2018/04/07,1,5050,4440
0089575,M259405509,網路付款未取票,2018/04/08,2,5050,1160
0089576,L148215532,網路付款未取票,2018/04/07,1,1020,7190
0089577,D102152770,網路付款未取票,2018/04/08,2,1040,6110
0089578,U217720115,網路付款未取票,2018/04/08,2,5050,4220
0089579,J284108468,網路付款未取票,2018/04/09,3,5050,7160
0089580,F111799961,網路付款未取票,2018/04/09,3,1020,6050
0089581,V141839926,網路付款未取票,2018/04/07,1,1040,1000
0089582,S141516667,網路付款未取票,2018/04/08,2,5050,4220
0089583,N144986201,網路付款未取票,2018/04/08,2,5050,1160
0089584,S170113803,網路付款未取票,2018/04/08,2,1020,6220
0089585,B241753391,網路付款未取票,2018/04/08,2,1040,6110
0089586,P213129340,網路付款未取票,2018/04/07,1,5050,4440
0089587,H242340858,網路付款未取票,2018/04/09,3,5050,7160
0089588,Z109151331,網路付款未取票,2018/04/08,2,1020,6220
0089589,K243164738,網路付款未取票,2018/04/09,3,1040,6000
0089590,U118321703,網路付款未取票,2018/04/08,2,5050,4220
0089591,B221442879,網路付款未取票,2018/04/08,2,5050,1160
0089592,R218451947,網路付款未取票,2018/04/08,2,1020,6220
0089593,K176605117,網路付款未取票,2018/04/09,3,1040,6000
0089594,A218237167,網路付款未取票,2018/04/09,3,5050,3390
0089595,S217494074,網路付款未取票,2018/04/08,2,5050,1160
0089596,C204095251,網路付款未取票,2018/04/07,1,1020,7190
0089597,C133096117,網路付款未取票,2018/04/09,3,1040,6000
0089598,I130132036,網路付款未取票,2018/04/08,2,5050,4220
0089599,I142465246,網路付款未取票,2018/04/09,3,5050,7160
0089600,N151658427,網路付款未取票,2018/04/08,2,1020,6220
0089601,M213993357,網路付款未取票,2018/04/08,2,1040,6110
0089602,E145016461,網路付款未取票,2018/04/08,2,5050,4220
0089603,H252639228,網路付款未取票,2018/04/08,2,5050,1160
0089604,P155636124,網路付款未取票,2018/04/09,3,1020,6050
0089605,E117121528,網路付款未取票,2018/04/08,2,1040,6110
0089606,L200281632,網路付款未取票,2018/04/09,3,5050,3390
0089607,G234122130,網路付款未取票,2018/04/09,3,5050,7160
0089608,O178245542,網路付款未取票,2018/04/08,2,1020,6220
0089609,K140240542,網路付款未取票,2018/04/07,1,1040,1000
0089610,C203957896,網路付款未取票,2018/04/07,1,5050,4440
0089611,T106593814,網路付款未取票,2018/04/08,2,5050,1160
0089612,Q244744707,網路付款未取票,2018/04/08,2,1020,6220
0089613,M236915066,網路付款未取票,2018/04/07,1,1040,1000
0089614,I239233572,網路付款未取票,2018/04/09,3,5050,3390
0089615,H111016594,網路付款未取票,2018/04/07,1,5050,4120
0089616,P147389830,網路付款未取票,2018/04/07,1,1020,7190
0089617,Z157069004,網路付款未取票,2018/04/07,1,1040,1000
0089618,T297355273,網路付款未取票,2018/04/07,1,5050,4440
0089619,R174107640,網路付款未取票,2018/04/07,1,5050,4120
0089620,N158106891,網路付款未取票,2018/04/08,2,1020,6220
0089621,T258268893,網路付款未取票,2018/04/08,2,1040,6110
0089622,R209790477,網路付款未取票,2018/04/07,1,5050,4440
0089623,L265326938,網路付款未取票,2018/04/08,2,5050,1160
0089624,K148328221,網路付款未取票,2018/04/08,2,1020,6220
0089625,H186301339,網路付款未取票,2018/04/08,2,1040,6110
0089626,P296157653,網路付款未取票,2018/04/09,3,5050,3390
0089627,D287788196,網路付款未取票,2018/04/09,3,5050,7160
0089628,L294740933,網路付款未取票,2018/04/09,3,1020,6050
0089629,N163687465,網路付款未取票,2018/04/07,1,1040,1000
0089630,B185024873,網路付款未取票,2018/04/08,2,5050,4220
0089631,Q232536535,網路付款未取票,2018/04/07,1,5050,4120
0089632,G168957494,網路付款未取票,2018/04/09,3,1020,6050
0089633,U130002690,網路付款未取票,2018/04/08,2,1040,6110
0089634,E153298075,網路付款未取票,2018/04/08,2,5050,4220
0089635,K221144787,網路付款未取票,2018/04/09,3,5050,7160
0089636,C212818375,網路付款未取票,2018/04/08,2,1020,6220
0089637,B107933264,網路付款未取票,2018/04/08,2,1040,6110
0089638,G108319183,網路付款未取票,2018/04/07,1,5050,4440
0089639,L159611513,網路付款未取票,2018/04/09,3,5050,7160
0089640,R276084722,網路付款未取票,2018/04/09,3,1020,6050
0089641,T172211385,網路付款未取票,2018/04/09,3,1040,6000
0089642,T194860211,網路付款未取票,2018/04/09,3,5050,3390
0089643,K167070348,網路付款未取票,2018/04/09,3,5050,7160
0089644,J237439983,網路付款未取票,2018/04/09,3,1020,6050
0089645,A142356704,網路付款未取票,2018/04/08,2,1040,6110
0089646,G140086625,網路付款未取票,2018/04/08,2,5050,4220
0089647,A101871960,網路付款未取票,2018/04/09,3,5050,7160
0089648,F202452591,網路付款未取票,2018/04/07,1,1020,7190
0089649,Q208898384,網路付款未取票,2018/04/07,1,1040,1000
0089650,S146314234,網路付款未取票,2018/04/07,1,5050,4440
0089651,V148686110,網路付款未取票,2018/04/08,2,5050,1160
0089652,A169942633,網路付款未取票,2018/04/07,1,1020,7190
0089653,D213734502,網路付款未取票,2018/04/07,1,1040,1000
0089654,G122230287,網路付款未取票,2018/04/09,3,5050,3390
0089655,A291493616,網路付款未取票,2018/04/08,2,5050,1160
0089656,H220309586,網路付款未取票,2018/04/08,2,1020,6220
0089657,R170035090,網路付款未取票,2018/04/09,3,1040,6000
0089658,S137662021,網路付款未取票,2018/04/09,3,5050,3390
0089659,H235287686,網路付款未取票,2018/04/09,3,5050,7160
0089660,M177261996,網路付款未取票,2018/04/08,2,1020,6220
0089661,J162981667,網路付款未取票,2018/04/08,2,1040,6110
0089662,M261586117,網路付款未取票,2018/04/09,3,5050,3390
0089663,C271434319,網路付款未取票,2018/04/08,2,5050,1160
0089664,B237631506,網路付款未取票,2018/04/08,2,1020,6220
0089665,J282344582,網路付款未取票,2018/04/07,1,1040,1000
0089666,J217490104,網路付款未取票,2018/04/09,3,5050,3390
0089667,H200673325,網路付款未取票,2018/04/07,1,5050,4120
0089668,N227160250,網路付款未取票,2018/04/08,2,1020,6220
0089669,M169892932,網路付款未取票,2018/04/08,2,1040,6110
0089670,G229952055,網路付款未取票,2018/04/09,3,5050,3390
0089671,D268807121,網路付款未取票,2018/04/08,2,5050,1160
0089672,Q262314814,網路付款未取票,2018/04/09,3,1020,6050
0089673,C146613079,網路付款未取票,2018/04/09,3,1040,6000
0089674,C233654451,網路付款未取票,2018/04/07,1,5050,4440
0089675,I286539492,網路付款未取票,2018/04/07,1,5050,4120
0089676,U131896703,網路付款未取票,2018/04/07,1,1020,7190
0089677,N165732258,網路付款未取票,2018/04/08,2,1040,6110
0089678,I223547565,網路付款未取票,2018/04/09,3,5050,3390
0089679,M272130925,網路付款未取票,2018/04/08,2,5050,1160
0089680,M226205295,網路付款未取票,2018/04/08,2,1020,6220
0089681,Z146638048,網路付款未取票,2018/04/08,2,1040,6110
0089682,G295343373,網路付款未取票,2018/04/09,3,5050,3390
0089683,Q246038837,網路付款未取票,2018/04/07,1,5050,4120
0089684,O151257324,網路付款未取票,2018/04/07,1,1020,7190
0089685,H277766815,網路付款未取票,2018/04/08,2,1040,6110
0089686,H153917461,網路付款未取票,2018/04/08,2,5050,4220
0089687,M226278583,網路付款未取票,2018/04/09,3,5050,7160
0089688,E100436318,網路付款未取票,2018/04/07,1,1020,7190
0089689,O258042485,網路付款未取票,2018/04/09,3,1040,6000
0089690,P216114430,網路付款未取票,2018/04/09,3,5050,3390
0089691,M208409900,網路付款未取票,2018/04/08,2,5050,1160
0089692,L146311933,網路付款未取票,2018/04/09,3,1020,6050
0089693,G250031385,網路付款未取票,2018/04/07,1,1040,1000
0089694,U125655401,網路付款未取票,2018/04/08,2,5050,4220
0089695,Z143631207,網路付款未取票,2018/04/09,3,5050,7160
0089696,Q119538539,網路付款未取票,2018/04/09,3,1020,6050
0089697,T202667744,網路付款未取票,2018/04/09,3,1040,6000
0089698,I159530641,網路付款未取票,2018/04/07,1,5050,4440
0089699,H222526905,網路付款未取票,2018/04/08,2,5050,1160
0089700,K165791666,網路付款未取票,2018/04/08,2,1020,6220
0089701,T187875499,網路付款未取票,2018/04/09,3,1040,6000
0089702,S274413584,網路付款未取票,2018/04/07,1,5050,4440
0089703,D287865803,網路付款未取票,2018/04/08,2,5050,1160
0089704,M148198331,網路付款未取票,2018/04/09,3,1020,6050
0089705,C227173534,網路付款未取票,2018/04/08,2,1040,6110
0089706,Q178752784,網路付款未取票,2018/04/07,1,5050,4440
0089707,F261809969,網路付款未取票,2018/04/07,1,5050,4120
0089708,R134438648,網路付款未取票,2018/04/09,3,1020,6050
0089709,G158591073,網路付款未取票,2018/04/07,1,1040,1000
0089710,Q291189898,網路付款未取票,2018/04/08,2,5050,4220
0089711,S283553466,網路付款未取票,2018/04/09,3,5050,7160
0089712,B238708257,網路付款未取票,2018/04/07,1,1020,7190
0089713,V299975113,網路付款未取票,2018/04/07,1,1040,1000
0089714,O212200383,網路付款未取票,2018/04/07,1,5050,4440
0089715,M269971690,網路付款未取票,2018/04/08,2,5050,1160
0089717,A253938536,網路付款未取票,2018/04/09,3,1040,6000
0089718,G177644357,網路付款未取票,2018/04/07,1,5050,4440
0089719,V225891491,網路付款未取票,2018/04/07,1,5050,4120
0089720,S196444036,網路付款未取票,2018/04/08,2,1020,6220
0089721,E146985947,網路付款未取票,2018/04/08,2,1040,6110
0089722,A262473413,網路付款未取票,2018/04/08,2,5050,4220
0089716,D236188553,網路付款未取票,2018/04/07,1,1020,7190
0089723,O204320465,網路付款未取票,2018/04/09,3,5050,7160
0089724,V180193941,網路付款未取票,2018/04/07,1,1020,7190
0089725,F204573851,網路付款未取票,2018/04/08,2,1040,6110
0089726,N142419832,網路付款未取票,2018/04/08,2,5050,4220
0089727,F254413337,網路付款未取票,2018/04/09,3,5050,7160
0089728,N247302316,網路付款未取票,2018/04/09,3,1020,6050
0089729,Q190165534,網路付款未取票,2018/04/08,2,1040,6110
0089730,R202874532,網路付款未取票,2018/04/09,3,5050,3390
0089731,P131887763,網路付款未取票,2018/04/08,2,5050,1160
0089732,V276946892,網路付款未取票,2018/04/09,3,1020,6050
0089733,V150815390,網路付款未取票,2018/04/09,3,1040,6000
0089446,J283007122,網路付款未取票,2018/04/08,2,5050,4220
0089447,M164185549,網路付款未取票,2018/04/07,1,5050,4120
0089448,I286739796,網路付款未取票,2018/04/09,3,1020,6050
0089449,Q227586489,網路付款未取票,2018/04/07,1,1040,1000
0089450,N297696783,網路付款未取票,2018/04/07,1,5050,4440
0089451,M222134204,網路付款未取票,2018/04/09,3,5050,7160
0089452,I200472430,網路付款未取票,2018/04/08,2,1020,6220
0089453,O113313805,網路付款未取票,2018/04/07,1,1040,1000
0089454,I261626743,網路付款未取票,2018/04/07,1,5050,4440
0089455,C238268026,網路付款未取票,2018/04/08,2,5050,1160
0089456,B284429705,網路付款未取票,2018/04/07,1,1020,7190
0089457,C146394793,網路付款未取票,2018/04/08,2,1040,6110
0089458,A176464411,網路付款未取票,2018/04/07,1,5050,4440
0089459,V131086351,網路付款未取票,2018/04/09,3,5050,7160
0089460,P264099239,網路付款未取票,2018/04/07,1,1020,7190
0089461,P183945843,網路付款未取票,2018/04/09,3,1040,6000
0089462,V126821928,網路付款未取票,2018/04/09,3,5050,3390
0089463,L152263297,網路付款未取票,2018/04/09,3,5050,7160
0089734,P105381576,網路付款未取票,2018/04/08,2,5050,4220
0089735,R289782693,網路付款未取票,2018/04/08,2,5050,1160
0089736,N158977612,網路付款未取票,2018/04/08,2,1020,6220
0089737,U288697812,網路付款未取票,2018/04/08,2,1040,6110
0089738,T265203188,網路付款未取票,2018/04/09,3,5050,3390
0089739,D124208655,網路付款未取票,2018/04/09,3,5050,7160
0089740,I237231703,網路付款未取票,2018/04/07,1,1020,7190
0089741,E199660068,網路付款未取票,2018/04/09,3,1040,6000
0089742,V265927336,網路付款未取票,2018/04/08,2,5050,4220
0089743,A284381343,網路付款未取票,2018/04/08,2,5050,1160
0089744,J184045688,網路付款未取票,2018/04/09,3,1020,6050
0089745,F131252870,網路付款未取票,2018/04/09,3,1040,6000
0089746,G152735295,網路付款未取票,2018/04/07,1,5050,4440
0089747,O208017754,網路付款未取票,2018/04/09,3,5050,7160
0089748,Z282079412,網路付款未取票,2018/04/09,3,1020,6050
0089749,T199252620,網路付款未取票,2018/04/07,1,1040,1000
0089750,Q290319061,網路付款未取票,2018/04/07,1,5050,4440
0089751,B270807326,網路付款未取票,2018/04/09,3,5050,7160
0089843,C228666047,網路付款未取票,2018/04/08,2,5050,1160
0089844,P146752302,網路付款未取票,2018/04/08,2,1020,6220
0089845,D142128847,網路付款未取票,2018/04/07,1,1040,1000
0089846,R269418405,網路付款未取票,2018/04/07,1,5050,4440
0089847,Q274309369,網路付款未取票,2018/04/09,3,5050,7160
0089848,N298153036,網路付款未取票,2018/04/09,3,1020,6050
0089849,O262304283,網路付款未取票,2018/04/09,3,1040,6000
0089850,T216398001,網路付款未取票,2018/04/07,1,5050,4440
0089851,Q225117477,網路付款未取票,2018/04/07,1,5050,4120
0089852,F206607672,網路付款未取票,2018/04/07,1,1020,7190
0089853,Q217251059,網路付款未取票,2018/04/09,3,1040,6000
0089854,E296004355,網路付款未取票,2018/04/09,3,5050,3390
0089855,N288062019,網路付款未取票,2018/04/08,2,5050,1160
0089856,Z280993973,網路付款未取票,2018/04/09,3,1020,6050
0089857,H217109527,網路付款未取票,2018/04/09,3,1040,6000
0089858,E130788567,網路付款未取票,2018/04/07,1,5050,4440
0089859,Z203656875,網路付款未取票,2018/04/08,2,5050,1160
0089860,D217493628,網路付款未取票,2018/04/08,2,1020,6220
0089934,U164122450,網路付款未取票,2018/04/08,2,5050,4220
0089935,H298931634,網路付款未取票,2018/04/08,2,5050,1160
0089936,M126907130,網路付款未取票,2018/04/07,1,1020,7190
0089937,O184007549,網路付款未取票,2018/04/09,3,1040,6000
0089938,N195920088,網路付款未取票,2018/04/07,1,5050,4440
0089939,E292055276,網路付款未取票,2018/04/08,2,5050,1160
0089940,L198681988,網路付款未取票,2018/04/08,2,1020,6220
0089941,H145076933,網路付款未取票,2018/04/09,3,1040,6000
0089942,I277654888,網路付款未取票,2018/04/09,3,5050,3390
0089943,F151252947,網路付款未取票,2018/04/09,3,5050,7160
0089944,T290107251,網路付款未取票,2018/04/08,2,1020,6220
0089945,J148516471,網路付款未取票,2018/04/08,2,1040,6110
0089464,K261779040,網路付款未取票,2018/04/08,2,1020,6220
0089465,T120343745,網路付款未取票,2018/04/07,1,1040,1000
0089466,V274778707,網路付款未取票,2018/04/07,1,5050,4440
0089467,N275574448,網路付款未取票,2018/04/08,2,5050,1160
0089468,E234658357,網路付款未取票,2018/04/08,2,1020,6220
0089469,L117894236,網路付款未取票,2018/04/08,2,1040,6110
0089470,G184944906,網路付款未取票,2018/04/09,3,5050,3390
0089471,U108281863,網路付款未取票,2018/04/08,2,5050,1160
0089472,B233675191,網路付款未取票,2018/04/09,3,1020,6050
0089473,J156708394,網路付款未取票,2018/04/07,1,1040,1000
0089474,Z241227752,網路付款未取票,2018/04/09,3,5050,3390
0089475,V181090743,網路付款未取票,2018/04/09,3,5050,7160
0089476,T122640747,網路付款未取票,2018/04/09,3,1020,6050
0089477,N291299860,網路付款未取票,2018/04/08,2,1040,6110
0089478,T297334158,網路付款未取票,2018/04/07,1,5050,4440
0089479,H204493878,網路付款未取票,2018/04/08,2,5050,1160
0089480,L195380671,網路付款未取票,2018/04/08,2,1020,6220
0089481,I113721968,網路付款未取票,2018/04/08,2,1040,6110
0089752,R278057732,網路付款未取票,2018/04/09,3,1020,6050
0089753,D194969190,網路付款未取票,2018/04/09,3,1040,6000
0089754,J169928499,網路付款未取票,2018/04/08,2,5050,4220
0089755,O295840605,網路付款未取票,2018/04/07,1,5050,4120
0089756,T205540571,網路付款未取票,2018/04/09,3,1020,6050
0089757,J260356828,網路付款未取票,2018/04/07,1,1040,1000
0089758,C222362077,網路付款未取票,2018/04/07,1,5050,4440
0089759,U180362810,網路付款未取票,2018/04/08,2,5050,1160
0089760,Q139288647,網路付款未取票,2018/04/08,2,1020,6220
0089761,K180909388,網路付款未取票,2018/04/07,1,1040,1000
0089762,H192327045,網路付款未取票,2018/04/07,1,5050,4440
0089763,I254736065,網路付款未取票,2018/04/08,2,5050,1160
0089764,V224304631,網路付款未取票,2018/04/07,1,1020,7190
0089765,N215484441,網路付款未取票,2018/04/08,2,1040,6110
0089766,O105371928,網路付款未取票,2018/04/07,1,5050,4440
0089767,I264199127,網路付款未取票,2018/04/08,2,5050,1160
0089768,O216908951,網路付款未取票,2018/04/09,3,1020,6050
0089769,N227704734,網路付款未取票,2018/04/09,3,1040,6000
0089861,H115370106,網路付款未取票,2018/04/08,2,1040,6110
0089862,B265462164,網路付款未取票,2018/04/07,1,5050,4440
0089863,J292046306,網路付款未取票,2018/04/07,1,5050,4120
0089864,J227808690,網路付款未取票,2018/04/09,3,1020,6050
0089865,D279670318,網路付款未取票,2018/04/08,2,1040,6110
0089866,L237437408,網路付款未取票,2018/04/09,3,5050,3390
0089867,G216693949,網路付款未取票,2018/04/08,2,5050,1160
0089868,A286536855,網路付款未取票,2018/04/09,3,1020,6050
0089869,U109799515,網路付款未取票,2018/04/08,2,1040,6110
0089870,L277278321,網路付款未取票,2018/04/07,1,5050,4440
0089871,H201145973,網路付款未取票,2018/04/07,1,5050,4120
0089872,U118498567,網路付款未取票,2018/04/08,2,1020,6220
0089873,B108013225,網路付款未取票,2018/04/09,3,1040,6000
0089874,V117091547,網路付款未取票,2018/04/09,3,5050,3390
0089875,Z108201663,網路付款未取票,2018/04/08,2,5050,1160
0089876,Q193350222,網路付款未取票,2018/04/07,1,1020,7190
0089877,M153479478,網路付款未取票,2018/04/09,3,1040,6000
0089878,M201755338,網路付款未取票,2018/04/08,2,5050,4220
0089482,K290449426,網路付款未取票,2018/04/07,1,5050,4440
0089483,P171880471,網路付款未取票,2018/04/09,3,5050,7160
0089484,G276543362,網路付款未取票,2018/04/07,1,1020,7190
0089485,G143802621,網路付款未取票,2018/04/07,1,1040,1000
0089486,M139978027,網路付款未取票,2018/04/09,3,5050,3390
0089487,I203197621,網路付款未取票,2018/04/07,1,5050,4120
