訂票代碼,客戶證號,訂單狀態,乘車日期,訂票張數,起站,迄站
288008,MM185616069,預訂,2017/2/6,2,109,96
288009,MM212225511,預訂,2017/2/6,1,700,634
288010,MM462061691,預訂,2017/2/6,5,734,642
288011,MM382443679,預訂,2017/2/6,6,734,642
288012,MM416867156,預訂,2017/2/6,2,642,600
288013,MM164651968,預訂,2017/2/6,3,634,600
288015,MM060589851,預訂,2017/2/6,6,734,642
288016,MM146280661,預訂,2017/2/6,4,109,734
288017,MM165755202,預訂,2017/2/6,5,96,700
288018,MM100663719,預訂,2017/2/6,4,734,642
288020,MM136290798,預訂,2017/2/6,2,109,96
288021,MM168787632,預訂,2017/2/6,3,96,700
288022,MM133547717,預訂,2017/2/6,2,109,700
288023,MM148725463,預訂,2017/2/6,5,109,700
288024,MM214217839,預訂,2017/2/6,3,700,600
288026,MM101243877,預訂,2017/2/6,4,700,634
288027,MM164621412,預訂,2017/2/6,2,700,634
288028,MM142286548,預訂,2017/2/6,4,634,600
288029,MM113605883,預訂,2017/2/6,1,96,700
288030,MM073895993,預訂,2017/2/6,6,109,96
288031,MM416846929,預訂,2017/2/6,1,96,700
288032,MM100237941,預訂,2017/2/6,1,642,600
288033,MM158500020,預訂,2017/2/6,3,96,700
288034,MM925795519,預訂,2017/2/6,1,96,700
288035,MM786105953,預訂,2017/2/6,4,700,600
288036,MM133273169,預訂,2017/2/6,6,109,700
288037,MM161707636,預訂,2017/2/6,1,700,600
288039,MM716420190,預訂,2017/2/6,2,109,734
288040,MM594724306,預訂,2017/2/6,2,700,600
288041,MM793833454,預訂,2017/2/6,2,109,734
288042,MM323534564,預訂,2017/2/6,5,109,734
288043,MM108802258,預訂,2017/2/6,6,96,700
288044,MM107513825,預訂,2017/2/6,3,109,96
288045,MM716598024,預訂,2017/2/6,2,642,600
288046,MM380981449,預訂,2017/2/6,5,700,600
288047,MM744785220,預訂,2017/2/6,6,642,600
288048,MM789139266,預訂,2017/2/6,4,96,700
288049,MM139922385,預訂,2017/2/6,1,700,600
288051,MM912884142,預訂,2017/2/6,3,96,700
288052,MM164097440,預訂,2017/2/6,1,634,600
288053,MM193277390,預訂,2017/2/6,3,109,600
288054,MM129016702,預訂,2017/2/6,1,109,700
288055,MM759828531,預訂,2017/2/6,1,642,600
288056,MM026907709,預訂,2017/2/6,3,96,700
288058,MM920695411,預訂,2017/2/6,4,642,600
288059,MM897756075,預訂,2017/2/6,1,642,600
288060,MM203108812,預訂,2017/2/6,3,96,700
288062,MM181843399,預訂,2017/2/6,2,109,700
288063,MM213201177,預訂,2017/2/6,4,109,734
288064,MM058547307,預訂,2017/2/6,1,109,734
288065,MM299746868,預訂,2017/2/6,3,634,600
288067,MM161295077,預訂,2017/2/6,2,634,600
288068,MM325708161,預訂,2017/2/6,1,634,600
288070,MM101127696,預訂,2017/2/6,3,734,642
288071,MM441139724,預訂,2017/2/6,6,700,634
288072,MM599878211,預訂,2017/2/6,1,642,600
288073,MM109069266,預訂,2017/2/6,4,109,734
288074,MM197838635,預訂,2017/2/6,3,700,600
288075,MM757596183,預訂,2017/2/6,5,700,634
288076,MM153629823,預訂,2017/2/6,4,734,642
288077,MM186042831,預訂,2017/2/6,5,109,700
288078,MM264366364,預訂,2017/2/6,4,109,700
288079,MM172584181,預訂,2017/2/6,3,700,634
288080,MM173833888,預訂,2017/2/6,1,109,600
288081,MM296004883,預訂,2017/2/6,3,700,634
288082,MM961975123,預訂,2017/2/6,4,109,96
288083,MM208961270,預訂,2017/2/6,5,634,600
288084,MM145289186,預訂,2017/2/6,6,700,634
288085,MM107024711,預訂,2017/2/6,1,642,600
288086,MM141510216,預訂,2017/2/6,4,109,734
288087,MM342632908,預訂,2017/2/6,3,700,600
288088,MM194929581,預訂,2017/2/6,5,700,634
288089,MM101155730,預訂,2017/2/6,4,734,642
288090,MM014878311,預訂,2017/2/6,5,109,700
288091,MM176247781,預訂,2017/2/6,4,109,700
288092,MM150772162,預訂,2017/2/6,3,700,634
288093,MM207471813,預訂,2017/2/6,1,109,600
288094,MM174214255,預訂,2017/2/6,3,700,634
288095,MM140404578,預訂,2017/2/6,4,109,96
288097,MM147584497,預訂,2017/2/6,1,109,96
288098,MM211390103,預訂,2017/2/6,4,96,700
288099,MM789895763,預訂,2017/2/6,1,109,600
288100,MM102560357,預訂,2017/2/6,5,634,600
288101,MM791817248,預訂,2017/2/6,2,700,634
288102,MM107419099,預訂,2017/2/6,3,734,642
288103,MM188973624,預訂,2017/2/6,3,700,634
288104,MM297253195,預訂,2017/2/6,1,634,600
288105,MM162094117,預訂,2017/2/6,1,96,700
288106,MM174072513,預訂,2017/2/6,1,642,600
288107,MM506773593,預訂,2017/2/6,5,109,96
288108,MM107511048,預訂,2017/2/6,1,700,600
288109,MM905324069,預訂,2017/2/6,4,734,642
288110,MM141477811,預訂,2017/2/6,2,700,600
288111,MM108942178,預訂,2017/2/6,6,109,700
288112,MM587057397,預訂,2017/2/6,4,700,634
288113,MM117573373,預訂,2017/2/6,6,642,600
288114,MM108164373,預訂,2017/2/6,3,109,96
288115,MM137822906,預訂,2017/2/6,1,96,700
288116,MM600377152,預訂,2017/2/6,1,109,600
288118,MM162125844,預訂,2017/2/6,2,109,700
288119,MM197145592,預訂,2017/2/6,1,700,600
288120,MM127507839,預訂,2017/2/6,2,634,600
288121,MM105478715,預訂,2017/2/6,5,700,634
288122,MM596253425,預訂,2017/2/6,6,96,700
288125,MM590570219,預訂,2017/2/6,1,634,600
288126,MM114232126,預訂,2017/2/6,1,642,600
288128,MM123994449,預訂,2017/2/6,3,734,642
288129,MM365289435,預訂,2017/2/6,6,109,700
288144,MM120160867,預訂,2017/2/6,3,109,700
288145,MM126326736,預訂,2017/2/6,1,634,600
288146,MM757994631,預訂,2017/2/6,1,700,600
288147,MM125010119,預訂,2017/2/6,2,109,600
288149,MM102670860,預訂,2017/2/6,6,734,642
288150,MM692676828,預訂,2017/2/6,4,634,600
288151,MM100403141,預訂,2017/2/6,6,634,600
288156,MM020813024,預訂,2017/2/6,5,109,734
288160,MM106432613,預訂,2017/2/6,1,700,634
288161,MM030049834,預訂,2017/2/6,1,109,600
288178,MM183079527,預訂,2017/2/6,4,109,734
276177,MM116151990,預訂,2017/2/6,4,109,734
288360,MM564171600,預訂,2017/2/6,1,109,96
288361,MM072469968,預訂,2017/2/6,4,96,700
288362,MM214835252,預訂,2017/2/6,1,109,600
288363,MM125715787,預訂,2017/2/6,5,634,600
288364,MM271270745,預訂,2017/2/6,2,700,634
288365,MM928568834,預訂,2017/2/6,3,734,642
288366,MM833060055,預訂,2017/2/6,3,700,634
288367,MM162188144,預訂,2017/2/6,1,634,600
288368,MM128005202,預訂,2017/2/6,1,96,700
288369,MM134194720,預訂,2017/2/6,5,734,642
288370,MM301443903,預訂,2017/2/6,5,109,96
288371,MM109221747,預訂,2017/2/6,1,700,600
288372,MM035556795,預訂,2017/2/6,4,734,642
288373,MM924017482,預訂,2017/2/6,2,700,600
288374,MM177762104,預訂,2017/2/6,6,109,700
288375,MM209462518,預訂,2017/2/6,4,700,634
288376,MM129137456,預訂,2017/2/6,6,642,600
288377,MM132321003,預訂,2017/2/6,3,109,96
288378,MM717839427,預訂,2017/2/6,1,96,700
288379,MM943918501,預訂,2017/2/6,1,109,600
288381,MM100906530,預訂,2017/2/6,2,109,700
288383,MM170761279,預訂,2017/2/6,2,634,600
288384,MM943239391,預訂,2017/2/6,5,700,634
288385,MM104157252,預訂,2017/2/6,6,96,700
288388,MM988887871,預訂,2017/2/6,1,634,600
288389,MM778877113,預訂,2017/2/6,1,642,600
288391,MM210983249,預訂,2017/2/6,3,734,642
288394,MM149866194,預訂,2017/2/6,4,700,600
288395,MM624702361,預訂,2017/2/6,3,96,700
288396,MM593751724,預訂,2017/2/6,1,634,600
288397,MM132682948,預訂,2017/2/6,6,109,700
288399,MM526130341,預訂,2017/2/6,1,109,96
288400,MM182425473,預訂,2017/2/6,3,734,642
288402,MM136855348,預訂,2017/2/6,6,734,642
288403,MM176060564,預訂,2017/2/6,2,700,634
288404,MM459144493,預訂,2017/2/6,1,634,600
288406,MM209815042,預訂,2017/2/6,5,642,600
288407,MM150100781,預訂,2017/2/6,6,700,634
288408,MM654919693,預訂,2017/2/6,5,109,700
288409,MM685399696,預訂,2017/2/6,4,700,634
288411,MM133564899,預訂,2017/2/6,1,96,700
288413,MM153492392,預訂,2017/2/6,1,109,700
288414,MM977660527,預訂,2017/2/6,3,642,600
288416,MM206831745,預訂,2017/2/6,6,96,700
288418,MM181980638,預訂,2017/2/6,6,109,700
288420,MM117223263,預訂,2017/2/6,6,109,600
288421,MM135581578,預訂,2017/2/6,3,700,600
288422,MM166193292,預訂,2017/2/6,3,109,600
288423,MM139017362,預訂,2017/2/6,1,109,600
288424,MM650642907,預訂,2017/2/6,1,634,600
288426,MM189797068,預訂,2017/2/6,1,109,700
288427,MM157638784,預訂,2017/2/6,3,109,600
288429,MM113764696,預訂,2017/2/6,1,96,700
288431,MM161112455,預訂,2017/2/6,5,734,642
288432,MM141311059,預訂,2017/2/6,1,109,700
288433,MM964170399,預訂,2017/2/6,6,96,700
288434,MM056373885,預訂,2017/2/6,1,96,700
288437,MM155006796,預訂,2017/2/6,6,109,700
288440,MM780251539,預訂,2017/2/6,5,700,634
288441,MM401752696,預訂,2017/2/6,4,734,642
288443,MM174509928,預訂,2017/2/6,6,700,600
288447,MM093956970,預訂,2017/2/6,6,109,600
288448,MM152121950,預訂,2017/2/6,2,109,96
288449,MM053833922,預訂,2017/2/6,1,109,96
288452,MM154356350,預訂,2017/2/6,3,109,734
288453,MM208397468,預訂,2017/2/6,1,642,600
288454,MM143522665,預訂,2017/2/6,4,109,600
288455,MM603043539,預訂,2017/2/6,1,109,700
288456,MM182945113,預訂,2017/2/6,4,700,600
288457,MM003157605,預訂,2017/2/6,3,642,600
288458,MM940500280,預訂,2017/2/6,3,109,734
288459,MM148134994,預訂,2017/2/6,3,700,600
288460,MM416306169,預訂,2017/2/6,2,109,734
288461,MM056737804,預訂,2017/2/6,4,96,700
288462,MM216607859,預訂,2017/2/6,2,109,734
288463,MM136291942,預訂,2017/2/6,3,109,700
288464,MM638536371,預訂,2017/2/6,6,642,600
288465,MM205244479,預訂,2017/2/6,5,700,600
288466,MM471647806,預訂,2017/2/6,2,109,600
288467,MM180120490,預訂,2017/2/6,5,700,600
288468,MM252774166,預訂,2017/2/6,5,109,700
288469,MM116341272,預訂,2017/2/6,1,109,700
288470,MM033033425,預訂,2017/2/6,6,700,600
288471,MM012653821,預訂,2017/2/6,4,700,634
288472,MM917197854,預訂,2017/2/6,5,109,600
288473,MM132614175,預訂,2017/2/6,1,642,600
288474,MM253965790,預訂,2017/2/6,1,109,700
288475,MM192450229,預訂,2017/2/6,1,109,600
288476,MM135757509,預訂,2017/2/6,2,109,96
288477,MM489980452,預訂,2017/2/6,1,109,96
288478,MM130666832,預訂,2017/2/6,1,700,600
288479,MM136293379,預訂,2017/2/6,1,109,600
288480,MM110800373,預訂,2017/2/6,5,109,700
288481,MM998000501,預訂,2017/2/6,5,700,634
288482,MM125748200,預訂,2017/2/6,2,700,634
288483,MM159889617,預訂,2017/2/6,3,109,700
288484,MM256049172,預訂,2017/2/6,5,700,634
288485,MM135848126,預訂,2017/2/6,1,109,96
288486,MM157354748,預訂,2017/2/6,1,642,600
288487,MM554153123,預訂,2017/2/6,4,642,600
288488,MM177068037,預訂,2017/2/6,4,642,600
288490,MM185174772,預訂,2017/2/6,3,634,600
288491,MM179251866,預訂,2017/2/6,4,109,96
288492,MM124830755,預訂,2017/2/6,2,109,734
288493,MM061329162,預訂,2017/2/6,3,634,600
288494,MM207741660,預訂,2017/2/6,2,642,600
288495,MM193241509,預訂,2017/2/6,5,96,700
288496,MM116153689,預訂,2017/2/6,6,700,634
288497,MM016333365,預訂,2017/2/6,2,96,700
288500,MM418539310,預訂,2017/2/6,6,109,600
288501,MM158726347,預訂,2017/2/6,2,634,600
288504,MM139409374,預訂,2017/2/6,1,634,600
288507,MM174615543,預訂,2017/2/6,1,734,642
288509,MM164782152,預訂,2017/2/6,3,109,96
288510,MM173182619,預訂,2017/2/6,3,700,600
288524,MM311163259,預訂,2017/2/6,2,109,700
288530,MM199187974,預訂,2017/2/6,3,109,700
288710,MM868573195,預訂,2017/2/6,1,642,600
288715,MM063689479,預訂,2017/2/6,6,109,734
288719,MM124466234,預訂,2017/2/6,5,109,96
288720,MM200206936,預訂,2017/2/6,3,109,600
288721,MM152102212,預訂,2017/2/6,4,109,734
288722,MM145224735,預訂,2017/2/6,5,700,600
288723,MM204436127,預訂,2017/2/6,6,109,600
288724,MM154480005,預訂,2017/2/6,3,109,600
288725,MM149528094,預訂,2017/2/6,4,96,700
288726,MM453516695,預訂,2017/2/6,1,700,600
288739,MM723002964,預訂,2017/2/6,1,109,96
288773,MM379661083,預訂,2017/2/6,2,700,634
288796,MM165383084,預訂,2017/2/6,2,109,700
288820,MM106250554,預訂,2017/2/6,1,96,700
288821,MM004304789,預訂,2017/2/6,2,700,600
288822,MM202491480,預訂,2017/2/6,2,109,600
288823,MM124630587,預訂,2017/2/6,6,642,600
288824,MM779262425,預訂,2017/2/6,4,700,634
288825,MM672234447,預訂,2017/2/6,1,700,634
288826,MM185032677,預訂,2017/2/6,5,109,96
288827,MM107745028,預訂,2017/2/6,3,634,600
288828,MM255456313,預訂,2017/2/6,1,734,642
288829,MM200227033,預訂,2017/2/6,6,109,96
288830,MM715698520,預訂,2017/2/6,1,634,600
288831,MM137471649,預訂,2017/2/6,3,109,734
288832,MM167409068,預訂,2017/2/6,3,109,96
288833,MM150094922,預訂,2017/2/6,1,109,734
288834,MM929723378,預訂,2017/2/6,5,642,600
288835,MM174952841,預訂,2017/2/6,2,734,642
288836,MM480040206,預訂,2017/2/6,3,109,600
288837,MM170394145,預訂,2017/2/6,1,96,700
288838,MM201021957,預訂,2017/2/6,2,109,600
288839,MM128019840,預訂,2017/2/6,5,109,600
288840,MM651123728,預訂,2017/2/6,4,634,600
288841,MM552961389,預訂,2017/2/6,4,109,734
288842,MM104356233,預訂,2017/2/6,4,109,600
288843,MM769203451,預訂,2017/2/6,6,642,600
288844,MM700070123,預訂,2017/2/6,2,96,700
288845,MM782307081,預訂,2017/2/6,5,642,600
288846,MM206230444,預訂,2017/2/6,1,700,600
288848,MM419873732,預訂,2017/2/6,4,109,700
288849,MM841108276,預訂,2017/2/6,3,642,600
288850,MM734453942,預訂,2017/2/6,6,642,600
288851,MM494942142,預訂,2017/2/6,1,700,634
288852,MM118013155,預訂,2017/2/6,1,109,700
288853,MM168534651,預訂,2017/2/6,6,734,642
288854,MM130601404,預訂,2017/2/6,2,109,96
288855,MM199329773,預訂,2017/2/6,4,700,634
288856,MM355002251,預訂,2017/2/6,3,109,734
288857,MM827178121,預訂,2017/2/6,4,734,642
288858,MM101972153,預訂,2017/2/6,3,734,642
288859,MM737958188,預訂,2017/2/6,2,734,642
288860,MM712293805,預訂,2017/2/6,4,96,700
288861,MM146522751,預訂,2017/2/6,2,96,700
288862,MM369405831,預訂,2017/2/6,6,109,96
288863,MM183854057,預訂,2017/2/6,6,734,642
288864,MM642499933,預訂,2017/2/6,4,109,600
288946,MM120697644,預訂,2017/2/6,3,109,734
288950,MM701039612,預訂,2017/2/6,5,109,96
288952,MM023620794,預訂,2017/2/6,2,109,96
288954,MM140830337,預訂,2017/2/6,3,700,634
288956,MM104174553,預訂,2017/2/6,6,109,700
289078,MM102801022,預訂,2017/2/6,5,700,634
289111,MM121771208,預訂,2017/2/6,1,700,600
289119,MM073158718,預訂,2017/2/6,1,109,700
289120,MM161784512,預訂,2017/2/6,4,734,642
289121,MM745432490,預訂,2017/2/6,3,634,600
289122,MM110652313,預訂,2017/2/6,1,700,634
289123,MM187087649,預訂,2017/2/6,1,109,600
289124,MM573159413,預訂,2017/2/6,5,642,600
289125,MM702787024,預訂,2017/2/6,6,96,700
289126,MM325306233,預訂,2017/2/6,4,634,600
289127,MM106398139,預訂,2017/2/6,2,109,600
289128,MM089268093,預訂,2017/2/6,2,734,642
289129,MM172171810,預訂,2017/2/6,5,700,600
289130,MM155346321,預訂,2017/2/6,6,109,600
289131,MM167207298,預訂,2017/2/6,2,700,634
289132,MM163555349,預訂,2017/2/6,6,700,634
289133,MM479860926,預訂,2017/2/6,1,109,734
289134,MM128958611,預訂,2017/2/6,5,734,642
289135,MM135171031,預訂,2017/2/6,2,734,642
289136,MM196758102,預訂,2017/2/6,5,109,96
289137,MM150106535,預訂,2017/2/6,1,109,96
289138,MM348618114,預訂,2017/2/6,2,109,600
289139,MM202852344,預訂,2017/2/6,1,109,600
289140,MM235642020,預訂,2017/2/6,1,734,642
289142,MM139848985,預訂,2017/2/6,4,96,700
289143,MM791873227,預訂,2017/2/6,3,109,600
289145,MM194117238,預訂,2017/2/6,4,109,734
289148,MM746825670,預訂,2017/2/6,6,96,700
289150,MM111867078,預訂,2017/2/6,1,109,700
289151,MM206715703,預訂,2017/2/6,3,642,600
289155,MM713521758,預訂,2017/2/6,3,109,700
289158,MM097482209,預訂,2017/2/6,3,700,600
289159,MM189238705,預訂,2017/2/6,6,109,734
289160,MM020315009,預訂,2017/2/6,6,109,96
289161,MM197145202,預訂,2017/2/6,1,734,642
289188,MM106142029,預訂,2017/2/6,4,634,600
289189,MM770687680,預訂,2017/2/6,2,700,634
289190,MM104680981,預訂,2017/2/6,5,700,600
289191,MM847664750,預訂,2017/2/6,5,109,600
289192,MM143172105,預訂,2017/2/6,4,734,642
289195,MM114575115,預訂,2017/2/6,6,109,734
289196,MM213104750,預訂,2017/2/6,4,109,700
289197,MM381502936,預訂,2017/2/6,1,109,734
289198,MM329253365,預訂,2017/2/6,1,700,634
289199,MM020772831,預訂,2017/2/6,4,109,96
289201,MM189813430,預訂,2017/2/6,3,700,600
289202,MM140582969,預訂,2017/2/6,5,700,634
289204,MM196186543,預訂,2017/2/6,2,734,642
289205,MM105297887,預訂,2017/2/6,1,109,96
289206,MM183684019,預訂,2017/2/6,4,734,642
289207,MM012247217,預訂,2017/2/6,5,96,700
289208,MM201682001,預訂,2017/2/6,2,109,734
289209,MM184051544,預訂,2017/2/6,1,109,600
289291,MM272456563,預訂,2017/2/6,4,96,700
289296,MM530356516,預訂,2017/2/6,1,109,734
289300,MM848209197,預訂,2017/2/6,1,109,96
289327,MM142027217,預訂,2017/2/6,2,634,600
289477,MM864156050,預訂,2017/2/6,6,96,700
289601,MM211939680,預訂,2017/2/6,5,109,96
289618,MM947865324,預訂,2017/2/6,1,734,642
289637,MM202698999,預訂,2017/2/6,1,109,96
289640,MM898999763,預訂,2017/2/6,6,734,642
289641,MM670330780,預訂,2017/2/6,5,700,634
289646,MM135889394,預訂,2017/2/6,1,700,600
289664,MM020122730,預訂,2017/2/6,5,700,634
289845,MM178141278,預訂,2017/2/6,4,96,700
289850,MM182186691,預訂,2017/2/6,1,109,700
289854,MM129315828,預訂,2017/2/6,2,109,96
289877,MM047408088,預訂,2017/2/6,6,109,96
289900,MM852176854,預訂,2017/2/6,1,96,700
289923,MM103105093,預訂,2017/2/6,1,109,600
289924,MM382042151,預訂,2017/2/6,4,700,600
289925,MM737571619,預訂,2017/2/6,3,96,700
289926,MM871380221,預訂,2017/2/6,1,634,600
289927,MM188578490,預訂,2017/2/6,6,109,700
289929,MM390793307,預訂,2017/2/6,1,109,96
289930,MM186288437,預訂,2017/2/6,3,734,642
289932,MM111291146,預訂,2017/2/6,6,734,642
289933,MM218441714,預訂,2017/2/6,2,700,634
289934,MM123556846,預訂,2017/2/6,1,634,600
289935,MM197879589,預訂,2017/2/6,3,96,700
289936,MM121721822,預訂,2017/2/6,5,642,600
289937,MM207240859,預訂,2017/2/6,6,700,634
289938,MM155347169,預訂,2017/2/6,5,109,700
289939,MM128899949,預訂,2017/2/6,4,700,634
289941,MM130495783,預訂,2017/2/6,1,96,700
289943,MM033818155,預訂,2017/2/6,1,109,700
289944,MM169276552,預訂,2017/2/6,3,642,600
289950,MM185784589,預訂,2017/2/6,1,700,634
289951,MM109614859,預訂,2017/2/6,5,700,600
289952,MM162749738,預訂,2017/2/6,6,109,734
289953,MM118698777,預訂,2017/2/6,1,109,734
289954,MM755657217,預訂,2017/2/6,5,109,734
289955,MM178351061,預訂,2017/2/6,2,642,600
289958,MM202789113,預訂,2017/2/6,4,634,600
289959,MM012624552,預訂,2017/2/6,3,109,96
289961,MM349111014,預訂,2017/2/6,1,109,600
289962,MM105858607,預訂,2017/2/6,3,642,600
289964,MM244400299,預訂,2017/2/6,3,109,734
289965,MM531472272,預訂,2017/2/6,3,700,634
289967,MM009189613,預訂,2017/2/6,1,734,642
289968,MM210583283,預訂,2017/2/6,1,700,600
289985,MM503228260,預訂,2017/2/6,1,109,96
289990,MM238407349,預訂,2017/2/6,6,700,600
289992,MM931869080,預訂,2017/2/6,1,96,700
289996,MM136987082,預訂,2017/2/6,1,96,700
289997,MM133605320,預訂,2017/2/6,1,109,700
289998,MM130076796,預訂,2017/2/6,4,96,700
290062,MM371407343,預訂,2017/2/6,1,734,642
290063,MM174492032,預訂,2017/2/6,2,96,700
290131,MM311719429,預訂,2017/2/6,1,109,96
290134,MM166600752,預訂,2017/2/6,6,734,642
290135,MM127824011,預訂,2017/2/6,5,700,634
290140,MM208978637,預訂,2017/2/6,1,700,600
290141,MM161354378,預訂,2017/2/6,6,634,600
290177,MM104823302,預訂,2017/2/6,2,109,600
290178,MM045812156,預訂,2017/2/6,3,109,700
282819,MM193838080,預訂,2017/2/6,5,700,600
282820,MM856059190,預訂,2017/2/6,6,642,600
282821,MM475957728,預訂,2017/2/6,4,96,700
282822,MM199802263,預訂,2017/2/6,1,700,600
282824,MM197216238,預訂,2017/2/6,3,96,700
282825,MM324140623,預訂,2017/2/6,1,634,600
282826,MM539664785,預訂,2017/2/6,3,109,600
282827,MM179739548,預訂,2017/2/6,1,109,700
282828,MM890236131,預訂,2017/2/6,1,642,600
282829,MM196116564,預訂,2017/2/6,3,96,700
282831,MM196014124,預訂,2017/2/6,4,642,600
282832,MM500705368,預訂,2017/2/6,1,642,600
282835,MM618894613,預訂,2017/2/6,2,109,700
282836,MM499420256,預訂,2017/2/6,4,109,734
282837,MM182718349,預訂,2017/2/6,1,109,734
282838,MM140691347,預訂,2017/2/6,3,634,600
282946,MM601380163,預訂,2017/2/6,5,700,600
282947,MM158256765,預訂,2017/2/6,1,700,634
282951,MM008976607,預訂,2017/2/6,1,96,700
282961,MM448731226,預訂,2017/2/6,1,700,600
283009,MM128162579,預訂,2017/2/6,4,96,700
283014,MM157973790,預訂,2017/2/6,1,109,700
283023,MM118184399,預訂,2017/2/6,2,734,642
290065,MM200022322,預訂,2017/2/6,1,634,600
290066,MM163157566,預訂,2017/2/6,3,96,700
290067,MM167885903,預訂,2017/2/6,5,634,600
290068,MM149459202,預訂,2017/2/6,2,642,600
290069,MM102879801,預訂,2017/2/6,3,700,634
290070,MM421565993,預訂,2017/2/6,2,734,642
290071,MM535197735,預訂,2017/2/6,2,109,700
290072,MM214665894,預訂,2017/2/6,6,109,734
290073,MM180504011,預訂,2017/2/6,2,109,734
290074,MM184638655,預訂,2017/2/6,1,109,734
290075,MM859559167,預訂,2017/2/6,6,700,634
290076,MM382251795,預訂,2017/2/6,3,109,600
290077,MM112122751,預訂,2017/2/6,4,109,96
290078,MM186540521,預訂,2017/2/6,1,642,600
290079,MM179133703,預訂,2017/2/6,4,734,642
290080,MM325468731,預訂,2017/2/6,5,734,642
290081,MM043312818,預訂,2017/2/6,4,700,600
290082,MM769614864,預訂,2017/2/6,1,109,734
290083,MM145225713,預訂,2017/2/6,6,734,642
290459,MM760094182,預訂,2017/2/6,4,634,600
290460,MM196237287,預訂,2017/2/6,6,700,600
290461,MM763314210,預訂,2017/2/6,4,700,600
290476,MM663160170,預訂,2017/2/6,4,109,600
290500,MM127267384,預訂,2017/2/6,1,700,600
290501,MM005939781,預訂,2017/2/6,1,700,600
290502,MM315022679,預訂,2017/2/6,2,109,96
290503,MM321056870,預訂,2017/2/6,3,634,600
290507,MM211231078,預訂,2017/2/6,3,734,642
290508,MM138310231,預訂,2017/2/6,2,700,600
290510,MM124016503,預訂,2017/2/6,1,634,600
290511,MM187968193,預訂,2017/2/6,6,634,600
290512,MM177511071,預訂,2017/2/6,3,734,642
290513,MM126046273,預訂,2017/2/6,2,642,600
290514,MM697331990,預訂,2017/2/6,4,109,734
290516,MM105949105,預訂,2017/2/6,6,109,96
290518,MM591948586,預訂,2017/2/6,3,109,700
283275,MM181456968,預訂,2017/2/6,3,109,96
283319,MM834802062,預訂,2017/2/6,6,642,600
283344,MM142910201,預訂,2017/2/6,6,96,700
283346,MM264495643,預訂,2017/2/6,1,96,700
283348,MM560506702,預訂,2017/2/6,1,109,700
283349,MM191697824,預訂,2017/2/6,3,642,600
283351,MM135039236,預訂,2017/2/6,6,96,700
283353,MM429547769,預訂,2017/2/6,6,109,700
283355,MM128120268,預訂,2017/2/6,6,109,600
283356,MM172126701,預訂,2017/2/6,3,700,600
283357,MM164903164,預訂,2017/2/6,3,109,600
283358,MM195247722,預訂,2017/2/6,1,109,600
283359,MM170225040,預訂,2017/2/6,1,634,600
283361,MM733053479,預訂,2017/2/6,1,109,700
283362,MM118587214,預訂,2017/2/6,3,109,600
283363,MM142889278,預訂,2017/2/6,5,634,600
283364,MM193889639,預訂,2017/2/6,1,96,700
283366,MM163484201,預訂,2017/2/6,5,734,642
283367,MM146033908,預訂,2017/2/6,1,109,700
283368,MM138586041,預訂,2017/2/6,1,642,600
283396,MM857713076,預訂,2017/2/6,3,700,600
283397,MM392954257,預訂,2017/2/6,6,700,600
290440,MM004355881,預訂,2017/2/6,6,109,600
290443,MM081770251,預訂,2017/2/6,1,109,734
290445,MM117266965,預訂,2017/2/6,2,109,700
290446,MM190913921,預訂,2017/2/6,1,109,96
290449,MM064261252,預訂,2017/2/6,6,109,700
290450,MM445648470,預訂,2017/2/6,1,109,700
290844,MM816036026,預訂,2017/2/6,1,700,600
283552,MM117636861,預訂,2017/2/6,4,109,734
283575,MM034916841,預訂,2017/2/6,4,700,600
283668,MM118358459,預訂,2017/2/6,1,634,600
283669,MM168581645,預訂,2017/2/6,4,96,700
283671,MM166667621,預訂,2017/2/6,1,109,700
283673,MM481224974,預訂,2017/2/6,1,642,600
283674,MM197294591,預訂,2017/2/6,3,109,600
283675,MM288396011,預訂,2017/2/6,1,734,642
283676,MM195675237,預訂,2017/2/6,3,109,96
283679,MM939834831,預訂,2017/2/6,1,734,642
283686,MM197028397,預訂,2017/2/6,2,734,642
283690,MM444880753,預訂,2017/2/6,6,634,600
283691,MM107448711,預訂,2017/2/6,6,109,734
283695,MM193107434,預訂,2017/2/6,5,109,96
283696,MM147172993,預訂,2017/2/6,3,109,600
283697,MM391442667,預訂,2017/2/6,4,109,734
283698,MM202078819,預訂,2017/2/6,5,700,600
283699,MM843205768,預訂,2017/2/6,6,109,600
283700,MM680357031,預訂,2017/2/6,3,109,600
283701,MM220980762,預訂,2017/2/6,4,96,700
283702,MM110770674,預訂,2017/2/6,1,700,600
283704,MM125630180,預訂,2017/2/6,1,700,600
283718,MM209207503,預訂,2017/2/6,6,109,734
283722,MM176129740,預訂,2017/2/6,5,109,96
283723,MM070897225,預訂,2017/2/6,3,109,600
283724,MM072203905,預訂,2017/2/6,4,109,734
283725,MM134204759,預訂,2017/2/6,5,700,600
283726,MM956846650,預訂,2017/2/6,6,109,600
283727,MM257616356,預訂,2017/2/6,3,109,600
283728,MM163437319,預訂,2017/2/6,4,96,700
283729,MM147397647,預訂,2017/2/6,1,700,600
283731,MM135991885,預訂,2017/2/6,1,700,600
